Ref,Site,day,month,year,time,measurement_frequency,reported_frequency,Latitude,Longitude,CatchmentArea_km2,StreamOrder,Slope,Climate,Temp_C,DO_mgL,pH,Cond_uScm,humanFootprint_BasAt,soilOrganicCarbon_BasAt,airTemperature_BasAt,rainfall_BasAt,runoff_BasAt,groundwaterDepth_BasAt,NPP_Modis,peatlandCover_Modis,seasonality_FengIndex,CO2_uM,DirectIndirect_CO2,CH4_uM,N2O_uM,FluxMethod,F_CO2_mmol_m2_d,F_CH4_diff_mmol_m2_d,F_CH4_eb_mmol_m2_d,F_N2O_mmol_m2_d,DOC_uM,DIC_uM,k600_md
1085,Qixingqiao,1,7,1976,NaT,monthly,interannual,25.551515,103.314128,2551.374512,7,0.000194,5,NaN,NaN,8.1,NaN,171,30,14.7,962,446,494,690.106455,0.048376942,0.132373304,51.73548001,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Huanglishu,1,7,1976,NaT,monthly,interannual,26.500332,103.733753,6087.709473,7,0.00025,5,NaN,NaN,8.2,NaN,136,38,14.1,930,423,709,711.9626891,0,0.118061064,50.4349713,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Siying,1,7,1976,NaT,monthly,interannual,25.34794,103.2251,1254.400269,6,0.002898,5,NaN,NaN,7.9,NaN,181,31,14.5,977,468,357,697.4343174,0.305730526,0.136852412,106.1252518,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Tangzi,1,7,1976,NaT,monthly,interannual,27.135726,103.251634,11928.79688,8,0.008845729,4,NaN,NaN,7.8,NaN,134,33,13.4,898,419,783,681.4135786,0,0.132337689,129.8790433,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Meigu,1,7,1976,NaT,monthly,interannual,28.216722,102.98783,1625.882568,5,0.007634744,5,NaN,NaN,7.5,NaN,127,38,9,1177,586,611,636.5954545,0,0.147135394,159.7460786,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Niujie,1,7,1976,NaT,monthly,interannual,27.85069,104.483346,2733.594727,6,0.01732,4,NaN,NaN,7.8,NaN,114,18,13.2,925,458,732,681.1035374,0.36294413,0.100695875,99.20442078,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Doushaguan,1,7,1976,NaT,monthly,interannual,28.03152,104.131103,9400.582031,7,0.003567502,4,NaN,NaN,7.8,NaN,140,20,11.9,884,435,907,621.7966717,0,0.104713635,79.11447966,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Malucun,1,7,1976,NaT,monthly,interannual,27.649355,104.031617,4431.994629,6,0.001134844,4,NaN,NaN,7.7,NaN,137,21,11.9,882,396,716,600.2117584,0,0.106243815,138.2485168,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Qingkoutang,1,7,1976,NaT,monthly,interannual,27.467116,103.649936,2124.161621,6,0.001419836,5,NaN,NaN,7.4,NaN,163,21,11.3,872,388,501,606.4148957,0.521461695,0.123032376,126.6819848,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Yudong,1,7,1976,NaT,monthly,interannual,27.399678,103.55288,691.7455444,5,0.01014,5,NaN,NaN,7.1,NaN,152,23,10.9,910,392,385,641.7584298,0,0.118768909,191.1613418,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xinquan,1,7,1976,NaT,monthly,interannual,27.388194,103.650638,825.4801025,6,0.000772,5,NaN,NaN,7.8,NaN,186,16,12.3,803,385,309,576.59463,1.331590951,0.115114584,116.8120991,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Pingshan,1,7,1976,NaT,monthly,interannual,28.625909,104.321528,456481.75,9,0.00038,4,NaN,NaN,8.2,NaN,77,60,3.3,652,537,820,657.1783466,0.036745731,0.120871367,68.50769085,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Zhutuo,1,7,1976,NaT,monthly,interannual,29.017312,105.854081,614705.5,10,0.000116,4,NaN,NaN,7.8,NaN,88,55,5.3,756,598,246,424.1846647,0.157566582,0.085137753,152.8733635,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Cuntan,1,7,1976,NaT,monthly,interannual,29.618203,106.599076,839331.6875,10,0.000186,4,NaN,NaN,8.1,NaN,96,50,6.9,790,638,322,459.993984,0,0.08415299,65.18691777,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Fuxi,1,7,1976,NaT,monthly,interannual,28.668256,104.680831,4494.736816,7,0.002598,4,NaN,NaN,7.5,NaN,100,17,16.2,1032,545,330,746.7777583,0,0.11513367,153.1631685,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Maotai,1,7,1976,NaT,monthly,interannual,27.84729,106.35873,7695.873535,7,0.000372,4,NaN,NaN,7.8,NaN,123,19,14.1,1029,568,467,621.6573628,0,0.088311015,137.8743722,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Chishui,1,7,1976,NaT,monthly,interannual,28.582882,105.687963,16302.30859,7,0.013035,4,NaN,NaN,7.6,NaN,122,20,14.8,1058,599,503,630.4217949,0,0.087647619,171.8896392,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Tongzi,1,7,1976,NaT,monthly,interannual,28.121727,106.817309,486.2974854,5,0.010139,4,NaN,NaN,7.6,NaN,162,24,15.1,1121,587,656,547.6946298,0.194829983,0.090498237,195.7846078,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Songkan,1,7,1976,NaT,monthly,interannual,28.544732,106.862193,726.2542114,5,0.003458495,4,NaN,NaN,7.7,NaN,149,20,15.3,1123,679,670,613.5236872,0,0.087297754,132.8066397,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xingshan,1,7,1976,NaT,monthly,interannual,31.232997,110.748772,1909.402222,6,0.001708577,4,NaN,NaN,8.2,NaN,85,43,11.3,1139,608,703,468.6118807,0,0.072801065,44.68100886,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Wucha,1,7,1976,NaT,monthly,interannual,29.113209,106.468133,5660.043457,6,0.00034,4,NaN,NaN,7.6,NaN,148,20,15.9,1132,645,447,614.1819364,0,0.084593803,171.3234506,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Yichang,1,7,1976,NaT,monthly,interannual,30.676,111.302,932392.4375,10,0.000435,4,NaN,NaN,7.9,NaN,101,46,8,850,610,264,479.1008932,0,0.084472869,95.32073299,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Luoshan,1,7,1976,NaT,monthly,interannual,29.677609,113.347352,965822.3125,8,7.42E-06,4,NaN,NaN,7.8,NaN,108,40,9.9,976,651,17,510.9712206,0,0.053491353,128.4656683,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Wuhan,1,7,1976,NaT,monthly,interannual,30.581422,114.302154,1300964,10,5.00E-05,4,NaN,NaN,7.9,NaN,112,39,10.4,973,568,42,491.6703663,6.667240436,0.07391908,80.71002537,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Chongyang,1,7,1976,NaT,monthly,interannual,29.693,114.033,3174.849609,6,0.000532,4,NaN,NaN,7.3,NaN,124,27,16.3,1472,748,371,545.1019661,0.383693295,0.069311393,116.455439,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Shihaoqiao,1,7,1976,NaT,monthly,interannual,29.85114,114.28502,599.0689697,5,0.000417,4,NaN,NaN,7.7,NaN,132,27,16.6,1427,738,90,536.7333401,0.429867478,0.070886007,106.2645952,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Weiyuankou,1,7,1976,NaT,monthly,interannual,30.145253,115.236299,1135.06958,5,0.000108,4,NaN,NaN,7.8,NaN,184,17,16.9,1412,798,157,490.0091516,1.917626398,0.072045781,65.07398436,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Macheng,1,7,1976,NaT,monthly,interannual,31.199957,115.041675,890.3209839,6,0.00072,4,NaN,NaN,7.6,NaN,165,25,15.5,1246,600,168,449.6859296,0.386541929,0.07401771,63.11238915,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Luotian,1,7,1976,NaT,monthly,interannual,30.8,115.407,527.9609375,5,0.000817,4,NaN,NaN,7.5,NaN,146,26,15.4,1442,699,405,519.8873921,0.265360549,0.085747426,68.62810048,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Puqi,1,7,1976,NaT,monthly,interannual,29.71667,113.885,3464.601074,6,0.000866,4,NaN,NaN,7.4,NaN,128,26,16.3,1464,722,95,540.8388989,0.277240654,0.064633396,123.8598668,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Yingshan,1,7,1976,NaT,monthly,interannual,30.75,115.697,668.9443359,5,0.001695258,4,NaN,NaN,7.5,NaN,116,34,14.6,1517,740,415,488.6316084,0,0.091740634,68.63034811,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xiheyi,1,7,1976,NaT,monthly,interannual,30.269672,115.430939,1796.298218,6,0.000316,4,NaN,NaN,7.6,NaN,150,25,16,1486,783,139,512.1586469,0.46223124,0.075969951,61.07241678,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xiaoxita,1,7,1976,NaT,monthly,interannual,30.804,111.33,1846.608398,6,0.002967258,4,NaN,NaN,7.7,NaN,121,28,13.7,1123,578,290,559.3422444,0.055533749,0.083566596,157.9265557,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Houziyan,1,7,1976,NaT,monthly,interannual,30.980648,111.666544,2573.989502,5,0.000532,4,NaN,NaN,8,NaN,118,27,13.7,1058,445,343,508.4660914,0.109395313,0.074991053,82.62603231,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Jishang,1,7,1976,NaT,monthly,interannual,30.859939,112.149076,130.1729279,4,0.000849,4,NaN,NaN,8.3,NaN,183,10,16.4,1000,383,79,480.8169231,0,0.061385053,34.59276957,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Lichuan,1,7,1976,NaT,monthly,interannual,30.29096,108.9329,573.5215454,5,0.000147,4,NaN,NaN,7.6,NaN,142,24,12.6,1489,722,384,538.2991928,0,0.107117558,179.807045,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Herong,1,7,1976,NaT,monthly,interannual,30.681579,111.95732,6463.155273,6,6.18E-05,4,NaN,NaN,8.3,NaN,125,23,14.7,1043,418,40,499.2228937,0,0.063635666,41.50816339,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Enshi,1,7,1976,NaT,monthly,interannual,30.302734,109.473377,2904.599854,7,0.001019383,4,NaN,NaN,8,NaN,120,29,12.7,1464,763,277,581.1125811,0,0.10277791,75.67745657,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Niejiahe,1,7,1976,NaT,monthly,interannual,30.300597,111.298839,924.1253052,5,0.005516636,4,NaN,NaN,8,NaN,117,28,14.3,1306,567,477,652.7557672,0,0.075884796,66.58399175,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Banyuju,1,7,1976,NaT,monthly,interannual,30.481981,111.29544,15452.84961,7,0.000201,4,NaN,NaN,8,NaN,111,28,13.2,1379,596,511,585.3488744,0.073536475,0.080704611,67.63498279,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Guijiaban,1,7,1976,NaT,monthly,interannual,29.69,113.9333,3483.514648,6,0.000532,4,NaN,NaN,7.7,NaN,128,26,16.3,1464,722,95,540.8388989,0.277240654,0.064633396,60.4183786,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Maojiaqiao,1,7,1976,NaT,monthly,interannual,29.48994,114.149369,313.4655457,5,0.001255254,4,NaN,NaN,7.8,NaN,122,28,16.2,1499,800,415,567.7532244,0,0.073013762,83.23989702,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Bainiqiao,1,7,1976,NaT,monthly,interannual,29.534647,114.168127,0.932796001,1,0.002418504,4,NaN,NaN,7.9,NaN,136,27,16.4,1463,790,376,548.9222222,0,0.073860461,111.2035244,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Datong,1,7,1976,NaT,monthly,interannual,30.76667,117.6167,984746.3125,10,5.00E-05,4,NaN,NaN,7.8,NaN,114,37,11.3,1046,860,17,499.2395532,7.644271156,0.061464914,84.47181514,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Dongzhi,1,7,1976,NaT,monthly,interannual,30.05211,117.0098,452.995575,5,0.000651,4,NaN,NaN,7,NaN,100,35,16.2,1528,957,370,560.5222132,0.052312673,0.071961247,190.6518866,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Zhide,1,7,1976,NaT,monthly,interannual,30.021407,117.168986,55.37714767,4,0.002661642,4,NaN,NaN,7.1,NaN,86,43,15.7,1568,1030,488,542.3070539,0,0.079084957,211.0991424,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Gaotan,1,7,1976,NaT,monthly,interannual,30.370401,117.432955,1100.563477,6,0.000512,4,NaN,NaN,7.5,NaN,85,47,15.4,1576,1052,446,546.6143774,0.597638267,0.073238007,163.2114116,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Guanqiao,1,7,1976,NaT,monthly,interannual,29.970699,115.546328,204.7776489,5,0.000506,4,NaN,NaN,7.9,NaN,182,16,16.9,1439,898,144,519.055027,0.672621498,0.067570724,56.08491448,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Susong,1,7,1976,NaT,monthly,interannual,30.21069,116.0724,377.2253418,5,0.001124295,4,NaN,NaN,7.3,NaN,138,33,16.1,1476,849,192,548.1013502,0.784931839,0.065401609,197.6374188,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Hualiangting,1,7,1976,NaT,monthly,interannual,30.433098,116.277508,1900.616821,6,0.003124964,4,NaN,NaN,7.1,NaN,103,40,14.9,1524,787,395,494.8141355,0.525361403,0.071788489,201.7419591,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Qianshan,1,7,1976,NaT,monthly,interannual,30.63446,116.551217,1092.886353,5,0.005402,4,NaN,NaN,7.2,NaN,108,45,14.4,1523,772,154,492.9163462,2.622242678,0.068194329,166.1382987,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Yuexi,1,7,1976,NaT,monthly,interannual,30.890642,116.416411,68.38483429,4,0.005196,4,NaN,NaN,7.2,NaN,105,50,12.8,1604,700,568,432.0943396,0,0.082650379,229.4245031,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Chaoxian,1,7,1976,NaT,monthly,interannual,31.550046,117.885362,9565.12793,7,5.00E-05,4,NaN,NaN,7.3,NaN,168,18,15.9,1134,393,244,432.9501119,1.023267787,0.044992924,160.4549251,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Liangjiaba,1,7,1976,NaT,monthly,interannual,31.16685,117.670018,0.430260062,1,6.18E-05,4,NaN,NaN,7.3,NaN,162,23,16.2,1157,520,19,459.3777212,9.222645776,0.051352811,163.1396503,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Dalongfang,1,7,1976,NaT,monthly,interannual,31.334959,118.446194,57.66941452,4,5.00E-05,4,NaN,NaN,7.4,NaN,135,34,15.4,1445,480,11,452.8936709,0.499759406,0.05027343,180.9204356,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xuancheng,1,7,1976,NaT,monthly,interannual,30.948037,118.795847,3411.140137,6,0.000276,4,NaN,NaN,7.4,NaN,137,33,15.3,1399,702,117,511.5945302,0.319472431,0.051684791,168.6978826,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Dangtu,1,7,1976,NaT,monthly,interannual,31.548992,118.482743,17317.07813,8,0.001448,4,NaN,NaN,7.3,NaN,151,23,15.7,1269,403,9,537.428422,0,0.049358355,192.4845637,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Chaheji,1,7,1976,NaT,monthly,interannual,32.203053,118.598279,6024.477539,7,5.00E-05,4,NaN,NaN,7.5,NaN,178,15,15.6,992,317,79,471.3280587,0.243495843,0.054063374,176.5197394,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Helixi,1,7,1976,NaT,monthly,interannual,30.637811,119.002255,1323.636353,6,0.000647,4,NaN,NaN,7.5,NaN,122,34,15.2,1410,868,194,613.5395581,0.615506315,0.056075785,163.4258856,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Chuxian,1,7,1976,NaT,monthly,interannual,32.271101,118.369344,3.237262249,2,5.00E-05,4,NaN,NaN,7.3,NaN,193,17,15.4,982,316,62,436.4773585,0,0.06225763,248.827558,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Tunxi,1,7,1976,NaT,monthly,interannual,29.6998,118.285,2545.210693,7,0.001175829,4,NaN,NaN,7.7,NaN,96,37,15.3,1743,1147,174,576.6591359,0,0.088748617,89.14046746,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xuanen,1,7,1976,NaT,monthly,interannual,29.985916,109.466131,1155.113892,5,0.002685847,4,NaN,NaN,8.1,NaN,118,22,14.3,1484,772,481,595.2797057,0,0.101826232,56.27210515,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xindi,1,7,1976,NaT,monthly,interannual,29.767,113.4333,1053009.625,10,7.42E-06,4,NaN,NaN,8,NaN,108,40,9.9,976,656,19,426.9588071,5.255236514,0.055790524,56.51409862,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Pengshan,1,7,1976,NaT,monthly,interannual,30.19965,103.884435,30683.36328,8,0.009724,4,NaN,NaN,7.5,NaN,100,59,7,987,668,73,519.8901685,1.616157548,0.198166865,267.22279,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Wutongqiao,1,7,1976,NaT,monthly,interannual,29.35,103.8167,125882.3672,9,0.00065,4,NaN,NaN,7.5,NaN,93,60,5.7,943,762,232,493.0571085,0,0.168225148,229.2536062,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Gaochang,1,7,1976,NaT,monthly,interannual,28.8,104.4167,134803.8906,9,8.15E-05,4,NaN,NaN,8,NaN,95,57,6.3,957,563,260,507.7299265,0,0.126399338,62.50838534,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Wangmiaona,1,7,1976,NaT,monthly,interannual,31.00786,103.6069,22958.52539,7,0.00108,4,NaN,NaN,7.8,NaN,71,73,4,909,640,34,495.9133928,0,0.175968942,133.434711,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Miaowaijiang,1,7,1976,NaT,monthly,interannual,31.00213,103.6068,22959.79492,7,0.012964,4,NaN,NaN,8,NaN,71,73,4,909,640,34,673.8472222,0,0.175968942,91.20262499,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Qingshuixi,1,7,1976,NaT,monthly,interannual,29.152401,103.883119,3391.50293,6,0.013035,4,NaN,NaN,7.7,NaN,80,26,13.1,1155,734,365,810.5221166,0,0.161211808,111.84767,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Luding,1,7,1976,NaT,monthly,interannual,29.916186,102.230202,58878.70313,8,0.002977663,4,NaN,NaN,7.7,NaN,84,71,1.5,776,621,1202,344.4831183,0,0.125887879,159.5020211,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Shimian,1,7,1976,NaT,monthly,interannual,29.244795,102.367833,65598.32031,8,0.002105877,4,NaN,NaN,7.9,NaN,84,71,2,802,580,905,854.4132075,0,0.145056031,124.5187625,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Fuluzhen,1,7,1976,NaT,monthly,interannual,29.297727,103.657435,76118.9375,8,0.000866,4,NaN,NaN,7.6,NaN,88,67,3.2,849,812,483,422.0070044,0,0.187554904,177.217718,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Yaun,1,7,1976,NaT,monthly,interannual,28.986228,102.777118,3376.945313,6,0.004788815,4,NaN,NaN,7.6,NaN,122,42,9.9,1131,642,827,725.9714604,0,0.154593008,141.0963264,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Duoyingping,1,7,1976,NaT,monthly,interannual,29.99521,102.958696,8770.530273,8,0.002164731,4,NaN,NaN,7.6,NaN,74,49,10.2,1078,918,348,694.9833484,0,0.257347551,131.1618392,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Jiajiang,1,7,1976,NaT,monthly,interannual,29.753554,103.538462,12568.32324,8,0.001262434,4,NaN,NaN,7.5,NaN,85,43,11.7,1192,861,124,884.9655738,0,0.24436614,155.2215166,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Hanwangchang,1,7,1976,NaT,monthly,interannual,31.46942,104.154361,399.7773132,5,0.000866,4,NaN,NaN,7.7,NaN,99,60,10.2,973,531,632,710.812,0,0.15255257,132.8180579,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Sanhuangmiao,1,7,1976,NaT,monthly,interannual,30.796394,104.481505,6597.781738,7,0.000535,4,NaN,NaN,7.6,NaN,207,25,14.4,973,487,631,603.026836,0,0.153410766,196.0915642,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Honglang,1,7,1976,NaT,monthly,interannual,30.289309,104.64586,9006.105469,7,0.000544,4,NaN,NaN,7.5,NaN,198,21,14.9,968,497,130,619.0032695,0,0.135879841,201.6046262,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Dengyingyan,1,7,1976,NaT,monthly,interannual,29.89232,104.727535,14545.28906,7,0.000291,4,NaN,NaN,7.7,NaN,187,18,15.6,989,518,171,630.5152528,0,0.127769446,182.564936,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Shipantan,1,7,1976,NaT,monthly,interannual,29.495793,105.031196,19285.08789,7,0.00041,4,NaN,NaN,7.6,NaN,183,16,16.1,997,543,116,638.6192982,1.204317818,0.114745636,192.5675318,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Lijiawan,1,7,1976,NaT,monthly,interannual,29.135753,104.967485,23297.61719,7,5.00E-05,4,NaN,NaN,8,NaN,182,15,16.4,1012,553,108,633.56296,1.268122126,0.110031867,65.69131999,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Dongpo,1,7,1976,NaT,monthly,interannual,33.857293,106.434624,2742.688721,6,0.013035,<undefined>,NaN,NaN,7.6,NaN,86,49,9.3,739,337,820,489.1309868,0,0.091370883,159.6358174,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Tanjiazhuang,1,7,1976,NaT,monthly,interannual,33.700114,106.201007,6703.915527,7,0.002081147,4,NaN,NaN,8.1,NaN,99,45,10,710,370,678,526.2101747,0,0.092083321,58.31125068,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Leyang,1,7,1976,NaT,monthly,interannual,33.338935,106.124446,20417.74805,8,0.001069641,4,NaN,NaN,8,NaN,123,35,10,667,391,632,511.2221146,0,0.101999407,110.4901374,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xindianzi,1,7,1976,NaT,monthly,interannual,32.583527,105.8488,26753.27539,8,0.000598,4,NaN,NaN,7.8,NaN,120,35,10.8,694,478,621,532.4088065,0,0.143115635,108.3106587,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Tingzikou,1,7,1976,NaT,monthly,interannual,31.852383,105.819144,62554.03125,9,0.015588,4,NaN,NaN,7.7,NaN,108,41,9.2,714,541,541,555.9730874,0,0.14018892,170.3637162,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Jinyintai,1,7,1976,NaT,monthly,interannual,31.551188,106.044208,69902.03906,9,0.000296,4,NaN,NaN,7.7,NaN,109,40,9.8,745,552,228,559.8435707,0.306102167,0.118714151,150.1928953,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Nanchong,1,7,1976,NaT,monthly,interannual,30.790046,106.092453,77246.14844,9,0.000272,4,NaN,NaN,7.8,NaN,112,38,10.4,771,532,174,561.3951586,0.547674301,0.094965579,151.6032495,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Wusheng,1,7,1976,NaT,monthly,interannual,30.350614,106.278755,80202.22656,9,0.000372,4,NaN,NaN,8.1,NaN,114,37,10.7,781,543,191,562.63626,0.272070909,0.088444047,60.61567256,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Yangdian,1,7,1976,NaT,monthly,interannual,33.93103,106.4242,818.7260132,5,0.003269629,<undefined>,NaN,NaN,8.1,NaN,84,55,9.3,706,319,635,567.6142857,0,0.089746147,59.89787142,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
