site_numeric,GPP_yr,NPP_yr,wetland_cover,peatland_cover,nee_yr
1789,1758.885,599.1807142857143,0,0.08655907029154492,17.609955120086664
1800,1625.3697635720591,623.9958267290984,0,20.06508998426274,9.935364651679995
1804,1626.1526561183427,624.2743479813229,0,5.78425680062436,9.935364651679995
1805,1626.1526561183427,624.2743479813229,0,5.78425680062436,9.935364651679995
1807,1626.1526561183427,624.2743479813229,0,5.78425680062436,9.935364651679995
1818,1295.4084590478678,626.9561223019502,0,0,-15.33440532684326
1820,1550.436066509123,613.4085042532122,0,0,25.996213531494146
1821,2088.0063916269623,725.698761583396,0,0,25.996213531494146
1823,1535.3385210636686,603.8707665923624,0,1.000256006539625,25.996213531494146
1824,1470.473116246486,596.9180343059742,0,0,6.505653762817375
1825,1424.2963894253423,590.4785649723646,0,1.8179099489183828,25.996213531494146
1826,1119.7123604480305,528.2622402712209,0,3.026871737913318,12.788564538955692
1827,1057.1738636367008,516.9486077111115,0,2.78168965199096,12.788564538955692
1828,1245.8818404999463,550.5061477963609,0,0.7938977655453631,25.996213531494146
1829,1023.201,517.629,0,0.5619677389589562,6.505653762817375
1830,1411.3489485466685,587.0834452935237,0,1.1964290511145352,6.505653762817375
1832,1229.3931932957462,554.6439190396286,0,2.911321717600073,30.64946746826172
1835,1083.0182033509227,516.353388738461,0,0.25754652074134887,9.037936305999756
1856,983.0239975824852,501.90799153276976,0,9.933621741337411,8.394349145889283
1874,922.4585643502304,356.4753411814426,0,0,13.454162216186525
1879,2584.626666666667,1074.4366666666667,0,1.3335948586834616,-8.937443941831589
1883,2842.1800000000007,1149.973103448276,0,2.2536862395538853,2.368044495582581
1884,2842.1800000000007,1149.973103448276,0,2.2536862395538853,2.368044495582581
1887,2951.703947368421,1264.8223684210527,0,0,2.368044495582581
1889,2677.054666666667,1124.6746666666666,0,0,2.368044495582581
1891,2951.703947368421,1264.8223684210527,0,0,2.368044495582581
1893,1688.3727272727274,958.9863636363636,0,0.6142882587233826,122.3148109436035
1894,1513.3000000000004,857.7333333333335,0,0,122.3148109436035
1895,1264.2432443867829,735.9155396601117,0,0,122.3148109436035
1896,1695.9904158544512,976.571385640026,0,0,122.3148109436035
1908,1778.2597701149427,805.5885057471263,0,2.5631766366099415,15.905589485168456
1918,566.7333333333332,362.062037037037,0,0,1.5131200432777403
1929,2944.3663265306127,1144.3918367346942,0,0,190.1161651611328
1932,2828.78679245283,1142.1641509433964,0,1.3994181389194271,190.1161651611328
1933,1933.5421766836168,824.8801588911426,0,0,190.1161651611328
1937,1974.8115154996156,851.1613571730506,0,0.6262042744823236,190.1161651611328
1946,1194.7996794871794,547.9115384615385,0,0,356.3020843505859
1948,1194.7996794871794,547.9115384615385,0,0,356.3020843505859
1949,1194.7996794871794,547.9115384615385,0,0,356.3020843505859
1950,1194.7996794871794,547.9115384615385,0,0,356.3020843505859
1951,1194.7996794871794,547.9115384615385,0,0,356.3020843505859
1952,1116.5375,513,0,0.41567401827535183,356.3020843505859
1953,1116.5375,513,0,0.41567401827535183,356.3020843505859
1958,1823.969696969697,754.7484848484848,0,2.4358960617862526,190.1161651611328
1959,2685.355458372464,1073.853754609246,0,4.512680964296683,190.1161651611328
1963,2328.760581364497,946.7216713701654,0,2.563616386276409,0.8963436484336853
1964,2392.6915094339624,967.0471698113208,0,0,0.8963436484336853
1965,1554.8639570745163,756.5339919077951,0,0.40867748221207745,44.447384643554685
1968,1554.8639570745163,756.5339919077951,0,0.40867748221207745,44.447384643554685
1969,1554.8639570745163,756.5339919077951,0,0.40867748221207745,44.447384643554685
1981,1430.8942857142858,586.6914285714288,0,0,63.65716819763183
1982,1430.8942857142858,586.6914285714288,0,0,63.65716819763183
1983,1430.8942857142858,586.6914285714288,0,0,63.65716819763183
1984,1430.8942857142858,586.6914285714288,0,0,63.65716819763183
1985,2382.166495429777,897.1233347097696,0,0.8279150250094148,0.8963436484336853
1986,1434.0502793731678,724.5572911718558,0,0,233.21768341064453
1987,1507.096348314607,604.4533707865169,0,0,63.65716819763183
1989,2286.582212764112,857.6515856030932,0,0.01071129017077485,190.1161651611328
1991,1507.096348314607,604.4533707865169,0,0,63.65716819763183
1992,2555.126153846154,976.4215384615388,0,0.6027507411765372,190.1161651611328
1999,2363.686549372118,900.4300805207615,0,0.536777069021635,195.17362213134768
2000,400.9230769230769,200.73076923076923,0,7.959689317526465,195.17362213134768
2019,2412.79631490938,869.6030438014222,0,2.116434885141988,-0.3710871219635011
2022,2427.4615384615386,938.05,0,5.5726754787521715,-0.3710871219635011
2026,2336.2331063761935,883.3651395709618,0,0.976544192338048,195.17362213134768
2038,2483.937614840115,928.7736154341152,0,3.2434112660618317,-0.3710871219635011
2039,2029.052630970915,971.4419862361518,0,0,28.919353103637697
2040,2029.052630970915,971.4419862361518,0,0,28.919353103637697
2041,1588.9391801199438,649.9226358495913,0,0.5332930895087983,27.08140068054199
2042,1588.9391801199438,649.9226358495913,0,0.5332930895087983,27.08140068054199
2046,2338.833018867925,883.7009433962265,0,3.1909731779821704,195.17362213134768
2050,2283.4617647058826,864.4632352941177,0,4.276576008226784,195.17362213134768
2103,1495.5225225225226,697.8027027027028,0,0,368.01978454589846
2106,1495.5225225225226,697.8027027027028,0,0,368.01978454589846
2108,1011.6801587301588,492.08492063492065,0,0,12.884537506103516
2111,2486.832710280374,985.940186915888,0,2.98442561329569,-0.3710871219635011
2112,987.3767308455948,480.0541689472725,0,0,12.884537506103516
2117,2370.766267876051,1011.6857619248092,0,0.409702857162174,195.17362213134768
2124,1267.030484239768,570.3820398012962,0,0,28.100384140014647
2128,1267.030484239768,570.3820398012962,0,0,28.100384140014647
2135,1919.1943661971836,905.6785915492958,0,0,2.5334324836730957
2141,1359.249416956814,637.7301472115327,0,0,28.919353103637697
2146,2121.303947368421,977.3171052631578,0,0,2.5334324836730957
2148,2345.4734741474176,921.4670848756616,0,0.098941299310186,195.17362213134768
2149,1757.825,775.2206521739131,0,0.5072720796347676,195.17362213134768
2150,1219.7423076923071,570.9903846153846,0,0,195.17362213134768
2154,1281.8630952380956,604.2523809523809,0,0.6731339039948934,195.17362213134768
2174,1058.2105527810124,466.6203862739526,0,1.4677334286414745,35.02510986328125
2175,1625.7117564057885,806.5522693701967,0,0,21.82788963317871
2176,2503.090298507462,1020.7074626865672,0,0.04236446287858081,195.17362213134768
2178,2094.7024590163933,928.755737704918,0,1.7661870356794147,28.919353103637697
2181,2422.558904109589,895.1406392694064,0,0,-0.3710871219635011
2182,2205.630434782609,885.9597826086957,0,5.379619658376759,68.7144618988037
2183,1734.49375,720.7479166666667,0,0,368.01978454589846
2184,1728.8231908316989,778.986126818207,0,0,59.30834197998047
2185,1728.8231908316989,778.986126818207,0,0,59.30834197998047
2186,1739.4233385245996,736.5392545486665,0,0,9.197885274887083
2187,2205.630434782609,885.9597826086957,0,5.379619658376759,68.7144618988037
2189,2203.7008726496515,757.4047312024912,0,0,-0.3710871219635011
2196,1573.6815984104103,698.6826039587772,0,0,59.30834197998047
2204,2257.836497871543,820.5854720004269,0,1.6351291696586077,68.7144618988037
2205,1432.6698924731186,680.589247311828,0,0,59.30834197998047
2206,2395.8076923076924,921.0442307692308,0,9.725970654123968,68.7144618988037
2207,2239.986635174447,801.6161136421732,0,4.429672721856315,68.7144618988037
2208,2056.484970719848,682.1520348497357,0,0,208.37042312622071
2209,1536.7743487149537,678.7596186647585,0,0,59.30834197998047
2211,2366.1786885245906,899.204918032787,0,4.429672721856315,68.7144618988037
2213,2434.7898912738497,922.2742564534232,0,4.870398862695555,68.7144618988037
2214,1149.8506657259422,686.6400811837894,0,0.16414676996996982,34.52574558258057
2215,1149.8506657259422,686.6400811837894,0,0.16414676996996982,34.52574558258057
2219,1427.901,699.182,0,0,-19.641334438323973
2220,1185.346682539039,689.3131348639239,0,0.09508648473500957,34.52574558258057
2221,1185.346682539039,689.3131348639239,0,0.09508648473500957,34.52574558258057
2225,1069.0742663365124,519.7363747459497,0,0.27258254318009656,53.45348777770996
2239,2177.679862774167,794.0911493772254,0,0,68.7144618988037
2247,1811.5547169811323,821.3849056603775,0,0,9.197885274887083
2248,1915.1229591836736,569.5903061224491,0,4.381404825935135,68.7144618988037
2259,2135.5786074091025,821.7761516605169,0,0,68.7144618988037
2268,1540.7722329774508,715.3567973602012,0,0,8.651194524765014
2269,1540.7722329774508,715.3567973602012,0,0,8.651194524765014
2282,2644.4939393939394,1150.1454545454546,0,0.0759455252070422,208.37042312622071
2285,1598.8566771288758,764.8271528418082,0,0,8.651194524765014
2304,1635.3412500000004,716.39,0,0,-19.641334438323973
2309,2290.448008008694,980.2336117528536,0,0.5442080946000198,208.37042312622071
2320,1915.993333333333,880.6883333333334,0,1.9965350919980724,208.37042312622071
2325,2286.413253012048,945.9385542168676,0,0.4736799812734674,68.7144618988037
2335,1848.3308641975311,848.0407407407408,0,0,68.7144618988037
2339,1341.7227265917604,635.9833341656263,0,0,53.45348777770996
2342,1341.7227265917604,635.9833341656263,0,0,53.45348777770996
2344,1341.7227265917604,635.9833341656263,0,0,53.45348777770996
2345,1270.978125,606.5187500000002,0,0,53.45348777770996
2349,1209.2142665910471,720.3658004133608,0,0.3894725569932635,51.23959465026856
2359,1701.2685279187815,787.7294416243657,0,0,-19.641334438323973
2361,2171.083389985686,814.2585498620746,0,0.9726697837718524,68.7144618988037
2362,1396.9145161290326,849.85,0,0.27487130359995876,25.857892084121705
2365,2036.948717948718,927.3794871794872,0,0,-19.641334438323973
2375,1475.2875,877.2053571428571,0,0.4686971724484929,37.039357566833495
2382,1689.7698924731185,697.6408602150537,0,0,12.228562498092652
2383,2218.3792732784405,824.1763696694112,0,2.9846603985183005,112.48252868652344
2384,1500.0961538461538,723.8153846153847,0,2.8602563013499194,112.48252868652344
2389,1147.82613576502,656.8756795428728,0,0.06755646459294581,74.4774398803711
2390,1261.320108928887,710.3126702629637,0,0.09040418452482554,74.4774398803711
2391,1284.7003650061645,780.3225719123645,0,0.4686971724484929,37.039357566833495
2398,1398.9248157567083,826.2133529872356,0,0.47017177526169807,78.86311988830566
2400,1597.5604938271606,789.8074074074075,0,0,12.228562498092652
2411,1850.089393939394,848.1,0,0,12.228562498092652
2412,1471.200261437447,897.9034707894795,0,0.4686971724484929,37.039357566833495
2413,1494.8063610961012,911.1915732838432,0,0,37.039357566833495
2416,1690.2474797224695,791.1302528140624,0,0,12.228562498092652
2423,1410.3229173572422,860.8736178883853,0,0,37.039357566833495
2424,1501.0849400960344,917.4436054483708,0,0,37.039357566833495
2429,1493.6662531062009,913.6879261731468,0,0,37.039357566833495
2430,1493.6662531062009,913.6879261731468,0,0,37.039357566833495
2431,1446.879703412543,807.4888235426548,0,0.18838504314468385,14.27087297439575
2438,1577.58719253923,957.0608858812716,0,0.17397450972775153,37.039357566833495
2440,1097.7677072420718,630.0574768621998,0,0,74.4774398803711
2441,1097.7677072420718,630.0574768621998,0,0,74.4774398803711
2442,1431.0845423586688,872.7569198666996,0,0.2659400912228367,37.039357566833495
2447,1431.5600732618634,838.689901290589,0,0.8537944325191086,78.86311988830566
2449,1846.840239043825,1102.2282868525897,0,0,37.039357566833495
2450,1565.634820018193,947.5668202665682,0,0,37.039357566833495
2451,1565.634820018193,947.5668202665682,0,0,37.039357566833495
2454,1425.2510548523207,839.9713080168776,0,0.3756228443640044,78.86311988830566
2456,1460.4655526057795,890.1257495841547,0,0,37.039357566833495
2457,1565.634820018193,947.5668202665682,0,0,37.039357566833495
2458,1565.634820018193,947.5668202665682,0,0,37.039357566833495
2459,1545.62896780569,933.0947571644044,0,0,37.039357566833495
2465,1736.9257142857143,1060.0260952380952,0,0,37.039357566833495
2466,1460.4655526057795,890.1257495841547,0,0,37.039357566833495
2469,1472.8336898677592,897.36273699369394,0,0,37.039357566833495
2472,1472.8336898677592,897.36273699369394,0,0,37.039357566833495
2475,625.4521240669172,257.18818641760566,0,1.6939255129487305,9.683560752868653
2479,1230.1166666666668,772.0222222222225,0,0,37.039357566833495
2493,1460.3404447621274,895.0596171102185,0,0,37.039357566833495
2494,1150.7221268367111,697.4343174286673,0,0.30573052591235544,65.81529426574707
2507,1026.0210663445068,600.3502415379502,0,0,23.475451135635375
2508,1026.0210663445068,600.3502415379502,0,0,23.475451135635375
2509,1660.847462881235,613.1994010801462,0,0,14.246820497512818
2520,1458.7559572393957,893.5765017744656,0,0,37.039357566833495
2521,1458.7559572393957,893.5765017744656,0,0,37.039357566833495
2523,1458.7559572393957,893.5765017744656,0,0,37.039357566833495
2525,1276.4118644067798,785.8118644067798,0,0,37.039357566833495
2526,1614.331386861314,980.1883211678831,0,0,37.039357566833495
2527,1614.331386861314,980.1883211678831,0,0,37.039357566833495
2530,1295.5764723362522,582.6548558254219,0,0.7236213322658737,46.152794456481935
2533,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2534,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2535,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2536,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2537,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2538,1258.841738915093,655.6654670951467,0,0,15.13255043029785
2541,742.5299345378371,452.97983922492807,0,0.7032773677161442,65.81529426574707
2542,742.5299345378371,452.97983922492807,0,0.7032773677161442,65.81529426574707
2543,1414.6380107145433,868.1492610791026,0,0.0633453769146733,37.039357566833495
2545,1583.8929446931854,951.5801263389924,0,0,78.86311988830566
2548,1698.4032258064517,1053.9935483870968,0,0,37.039357566833495
2552,1390.0798224790008,854.4078480684954,0,0.6373899019448935,37.039357566833495
2555,1487.0457858524462,921.6591253705373,0,0.5372642777675997,37.039357566833495
2557,1448.4584635639603,899.6730040365463,0,0.5517412884872451,37.039357566833495
2558,991.714697828162,595.0122903346844,0,0.13700805685688783,74.4774398803711
2562,878.6121621621623,552.4932432432432,0,0.20190079993897211,37.039357566833495
2564,1386.882064314329,856.1599148785398,0,0.212283971852313,37.039357566833495
2565,1386.882064314329,856.1599148785398,0,0.212283971852313,37.039357566833495
2567,1466.2362995720937,917.783996653544,0,0.46705976201202815,37.039357566833495
2572,1019.3771657611508,597.3406796439344,0,0,23.475451135635375
2573,1019.3771657611508,597.3406796439344,0,0,23.475451135635375
2575,1120.9359020264642,710.9919982088057,0,0.46705976201202815,37.039357566833495
2580,1211.271101577292,766.5411225859555,0,0.00839945151823905,21.88852510452271
2590,1433.339667613191,894.2952698414189,0,0,53.506680488586426
2592,1229.0955389841106,585.0319614713576,0,0,16.641868591308594
2593,1240.5760684525214,776.7505933322414,0,0.03663778908309613,20.19475927352905
2610,1360.1435643564355,584.160396039604,0,0,25.7746057510376
2621,1038.8323509935092,611.1563000159334,0,0.1434336653599771,60.30126762390137
2622,1038.8323509935092,611.1563000159334,0,0.1434336653599771,60.30126762390137
2629,959.7434782608696,569.304347826087,0,0.986849433066012,60.30126762390137
2630,959.7434782608696,569.304347826087,0,0.986849433066012,60.30126762390137
2632,955.5714285714288,544.5482142857144,0,0.32998874361370184,117.1170150756836
2637,944.6686274509804,543.5015250544661,0,0.3156905143903251,117.1170150756836
2659,1390.1406779661013,888.4186440677968,0,0.4085418398058596,20.19475927352905
2664,1367.1636286837413,878.9635609736154,0,0,43.936829519271846
2694,1287.507931423439,657.0973670987181,0,0,35.93050060272217
2700,1033.484375,596.03359375,0,0.53020690060578,114.73674774169922
2701,464.939691674342,196.48557872715224,0,0,0.836555278301239
2702,1112.977447755392,680.6231978820772,0,0.6091305646799489,26.2957368850708
2703,913.8895490823344,576.594629968269,0,1.3315909509869146,26.2957368850708
2706,1480.7604500738437,647.443384180791,0,0,56.17318344116211
2717,1319.6793375646243,639.7067454877456,0,0,34.795210647583005
2726,1060.6882801250472,574.8098117256307,0,0.8543069219197305,134.18193740844723
2730,1081.5706043956045,582.1498196248195,0,0.08938870852394042,134.18193740844723
2741,1394.385908715274,811.0642983841198,0,0,28.393780326843263
2746,1028.2180738476895,547.6946297964919,0,0.19482998329611367,52.57221450805664
2749,1191.6407407407407,686.1493827160493,0,0,53.4177921295166
2750,1139.6288186199647,568.1162293903815,0,0,34.6263521194458
2753,1284.9842933262216,582.7694013201725,0,0.422542927020682,59.414301300048834
2756,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2757,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2759,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2760,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2761,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2763,1277.785436893204,639.3582524271845,0,0,29.835842323303225
2771,1086.3387847222225,564.0919791666666,33.33333333333333,0.34242807505431194,92.68552856445312
2781,1229.5197530864198,658.4469135802469,0,1.1600459250062038,81.97357864379883
2782,1326.1979381443302,625.1453608247423,0,0,48.70770149230957
2783,1326.1979381443302,625.1453608247423,0,0,48.70770149230957
2785,1326.1979381443302,625.1453608247423,0,0,48.70770149230957
2786,1326.1979381443302,625.1453608247423,0,0,48.70770149230957
2800,796.8000000000002,247.8,0,0,163.58812103271484
2835,1345.08502994012,679.0101796407185,0,0,52.57221450805664
2849,1083.3436619718311,608.4338028169014,0,0,52.57221450805664
2869,1298.712403555652,675.0522827670048,0,0,204.4059066772461
2870,1312.0193548387097,655.7725806451613,0,0,204.4059066772461
2871,1312.0193548387097,655.7725806451613,0,0,204.4059066772461
2873,1312.0193548387097,655.7725806451613,0,0,204.4059066772461
2876,1298.712403555652,675.0522827670048,0,0,204.4059066772461
2877,1312.0193548387097,655.7725806451613,0,0,204.4059066772461
2883,1337.7273644903762,680.7797413905715,0,0,204.4059066772461
2886,1337.7273644903762,680.7797413905715,0,0,204.4059066772461
2887,1337.7273644903762,680.7797413905715,0,0,204.4059066772461
2890,1269.1872850596958,665.0207309655642,0,0,204.4059066772461
2892,1270.315463917526,653.9288659793815,0,0,204.4059066772461
2893,1337.7273644903762,680.7797413905715,0,0,204.4059066772461
2894,1270.315463917526,653.9288659793815,0,0,204.4059066772461
2897,1340.547254649282,680.3029571938935,0,0,204.4059066772461
2899,1047.2490445859871,596.1299363057325,0,0.308416677633181,204.4059066772461
2900,994.5086179635432,571.8644754518774,0,0.0641636305484142,204.4059066772461
2903,1047.2490445859871,596.1299363057325,0,0.308416677633181,204.4059066772461
2906,1363.364596273292,664.0490683229814,0,0,204.4059066772461
2912,685.0874318111083,430.69974585759184,0,0,204.4059066772461
2917,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2920,1188.588,636.6233333333333,0,0,204.4059066772461
2922,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2923,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2926,1125.65,616.5808823529413,0,0,204.4059066772461
2927,1195.7948387096774,634.2722580645162,0,0,204.4059066772461
2931,970.4560606060606,566.3787878787879,0,0.308416677633181,204.4059066772461
2932,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2934,1195.7948387096774,634.2722580645162,0,0,204.4059066772461
2935,970.4560606060606,566.3787878787879,0,0.308416677633181,204.4059066772461
2937,1348.1175,693.63625,0,0,204.4059066772461
2938,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2940,1347.8124878020533,669.3480810493853,0,0,204.4059066772461
2943,685.11302905232,430.7100519219513,0,0,204.4059066772461
2945,1195.7948387096774,634.2722580645162,0,0,204.4059066772461
2946,1348.1175,693.63625,0,0,204.4059066772461
2947,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2948,1328.5526546391752,684.8683719931272,0,0,204.4059066772461
2950,1347.8124878020533,669.3480810493853,0,0,204.4059066772461
2951,1226.903669724771,612.1168195718653,0,0,40.38039932250977
2952,1226.903669724771,612.1168195718653,0,0,40.38039932250977
2954,1328.5526546391752,684.8683719931272,0,0,204.4059066772461
2955,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2957,1328.5526546391752,684.8683719931272,0,0,204.4059066772461
2958,1195.7948387096774,634.2722580645162,0,0,204.4059066772461
2963,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2966,685.2793887330415,430.7699758157903,0,0.04303502217318181,204.4059066772461
2969,912.1510204081632,531.4724489795918,0,0,204.4059066772461
2973,940.3981900452492,546.1787330316741,0,0.5288448531055046,204.4059066772461
2974,1222.7285714285715,644.7410714285717,0,0,204.4059066772461
2976,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
2977,1222.7285714285715,644.7410714285717,0,0,204.4059066772461
2978,685.2793887330415,430.7699758157903,0,0.04303502217318181,204.4059066772461
2979,1006.5694444444446,564.0291666666667,0,0,204.4059066772461
2981,458,282.55,0,0.04303502217318181,204.4059066772461
2982,458,282.55,0,0.04303502217318181,204.4059066772461
2988,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
2992,1156.4567901234568,623.3942386831277,0,0,204.4059066772461
2993,458,282.55,0,0.04303502217318181,204.4059066772461
2994,940.3981900452492,546.1787330316741,0,0.5288448531055046,204.4059066772461
2996,940.3981900452492,546.1787330316741,0,0.5288448531055046,204.4059066772461
2999,458,282.55,0,0.04303502217318181,204.4059066772461
3000,458,282.55,0,0.04303502217318181,204.4059066772461
3001,458,282.55,0,0.04303502217318181,204.4059066772461
3002,458,282.55,0,0.04303502217318181,204.4059066772461
3003,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
3004,1301.4087437697085,635.7445651510528,0,0,204.4059066772461
3005,1006.5694444444446,564.0291666666667,0,0,204.4059066772461
3007,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3009,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
3010,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3011,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
3013,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3023,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3024,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3025,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
3026,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3027,1142.000577433277,578.2204357733536,0,0,36.874524688720705
3033,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3038,963.1,538.6,0,0.32349444774307756,204.4059066772461
3039,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3041,963.1,538.6,0,0.32349444774307756,204.4059066772461
3042,963.1,538.6,0,0.32349444774307756,204.4059066772461
3043,963.1,538.6,0,0.32349444774307756,204.4059066772461
3044,963.1,538.6,0,0.32349444774307756,204.4059066772461
3047,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3048,963.1,538.6,0,0.32349444774307756,204.4059066772461
3049,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3050,963.1,538.6,0,0.32349444774307756,204.4059066772461
3051,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3052,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3053,897.9250000000002,512.0166666666668,0,0.32349444774307756,204.4059066772461
3059,963.1,538.6,0,0.32349444774307756,204.4059066772461
3064,970.9745926132003,556.9056867573745,0,0.5608723148283734,204.4059066772461
3065,970.9745926132003,556.9056867573745,0,0.5608723148283734,204.4059066772461
3066,978.97,549.3470000000002,0,0,204.4059066772461
3067,978.97,549.3470000000002,0,0,204.4059066772461
3071,970.9745926132003,556.9056867573745,0,0.5608723148283734,204.4059066772461
3075,751.0319571520832,459.9807785290738,0,0.23950579580313391,204.4059066772461
3076,970.9745926132003,556.9056867573745,0,0.5608723148283734,204.4059066772461
3078,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
3079,1057.001310043668,579.9013100436681,0,0,204.4059066772461
3080,1057.001310043668,579.9013100436681,0,0,204.4059066772461
3081,751.0319571520832,459.9807785290738,0,0.23950579580313391,204.4059066772461
3084,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
3085,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
3087,1027.0373941476057,579.1504990670685,0,0.44154312147647423,204.4059066772461
3088,1057.001310043668,579.9013100436681,0,0,204.4059066772461
3089,1057.001310043668,579.9013100436681,0,0,204.4059066772461
3090,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
3091,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
3092,1057.001310043668,579.9013100436681,0,0,204.4059066772461
3093,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
3094,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
3095,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
3097,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
3101,1027.0373941476057,579.1504990670685,0,0.44154312147647423,204.4059066772461
3102,1027.0373941476057,579.1504990670685,0,0.44154312147647423,204.4059066772461
3110,1057.001310043668,579.9013100436681,0,0,204.4059066772461
3113,1057.001310043668,579.9013100436681,0,0,204.4059066772461
3114,1027.0373941476057,579.1504990670685,0,0.44154312147647423,204.4059066772461
3117,1057.001310043668,579.9013100436681,0,0,204.4059066772461
3126,1057.001310043668,579.9013100436681,0,0,204.4059066772461
3136,1057.001310043668,579.9013100436681,0,0,204.4059066772461
3141,904.2930555555556,513.6111111111112,0,0.4646398973335046,204.4059066772461
3142,963.8816666666668,549.9116666666667,0,0.41111883897712026,204.4059066772461
3148,904.2930555555556,513.6111111111112,0,0.4646398973335046,204.4059066772461
3152,955.8500142549832,473.21545237751246,0,0,221.3946792602539
3166,1006.8108297116,569.7562394838559,0,0,204.4059066772461
3170,957.7990490232878,533.4751045456586,0,0,204.4059066772461
3171,785.3637931034482,447.7758620689655,0,0.3749092004812664,204.4059066772461
3172,669.8585471331389,368.8128260447036,0,0,221.3946792602539
3180,903.1289870689656,506.55965517241384,0,0.3749092004812664,204.4059066772461
3181,955.8500142549832,473.21545237751246,0,0,221.3946792602539
3182,1027.2269816710218,579.2663655504266,0,0,204.4059066772461
3183,1080.4613496932516,546.2779141104295,0,0.4837996025240457,41.93492298126221
3185,996.5137931034484,550.5531034482759,0,0.6923753377518946,204.4059066772461
3198,1027.2521804415858,579.320352734464,0,0,204.4059066772461
3199,1040.8703125,574.2046875,0,0,204.4059066772461
3200,1027.2521804415858,579.320352734464,0,0,204.4059066772461
3207,1049.7820895522389,587.9820895522388,0,0,204.4059066772461
3216,2021.0976357921663,1006.7575500866742,0,9.696774205853682,29.58941249847412
3229,1085.750041190796,584.5058973672132,0,0,204.4059066772461
3231,1085.750041190796,584.5058973672132,0,0,204.4059066772461
3238,1049.7820895522389,587.9820895522388,0,0,204.4059066772461
3245,1014.0676137829372,561.5636178893891,0,0,204.4059066772461
3246,1064.1453688447805,574.9784523013086,0,0,204.4059066772461
3247,1068.4810344827588,562.7310344827587,0,0,204.4059066772461
3248,1124.6468085106385,595.4244680851065,0,0.2110256886020284,40.38039932250977
3250,1068.4810344827588,562.7310344827587,0,0,204.4059066772461
3257,1064.4448430493271,578.8578475336324,0,0,204.4059066772461
3259,1064.4448430493271,578.8578475336324,0,0,204.4059066772461
3263,1066.9544451714462,579.5894811728766,0,0,204.4059066772461
3270,1059.979617834395,581.1968152866242,0,0,204.4059066772461
3271,1059.979617834395,581.1968152866242,0,0,204.4059066772461
3273,1059.979617834395,581.1968152866242,0,0,204.4059066772461
3274,1024.7592592592594,561.8084656084657,0,0,204.4059066772461
3275,1578.757134636758,831.6343398510276,0,0,29.58941249847412
3279,1059.979617834395,581.1968152866242,0,0,204.4059066772461
3281,1121.2207547169812,595.8679245283017,0,0,204.4059066772461
3284,1121.2207547169812,595.8679245283017,0,0,204.4059066772461
